TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Target
28.04,Debit,Los Angeles,ATM,Adult,Doctor,146.0,1.0,11197.54,2
325.98,Debit,Washington,ATM,Youth,Student,277.0,1.0,782.35,0
249.56000000000003,Debit,New York,Branch,Senior,Retired,246.0,1.0,4444.95,2
17.43,Debit,Albuquerque,ATM,Adult,Doctor,33.0,1.0,10658.88,1
198.01,Credit,Austin,Branch,Youth,Student,40.0,1.0,250.93000000000004,1
585.58,Debit,Raleigh,Branch,Youth,Student,55.0,1.0,1729.02,0
434.67,Credit,Virginia Beach,Online,Youth,Student,123.99999999999999,1.0,1298.13,0
510.7,Credit,Nashville,Online,Youth,Student,294.0,1.0,5828.48,2
331.98,Debit,Denver,ATM,Senior,Retired,12.0,1.0,7600.99,1
199.54,Debit,Portland,Online,Adult,Engineer,268.0,1.0,9603.73,0
212.97,Debit,Atlanta,Online,Adult,Engineer,178.0,1.0,4180.4,1
270.56,Debit,Philadelphia,Online,Youth,Student,139.0,1.0,1268.44,0
306.37,Debit,Colorado Springs,ATM,Youth,Engineer,120.0,1.0,9609.67,1
643.02,Credit,Detroit,ATM,Youth,Doctor,85.0,1.0,11989.39,1
98.48,Debit,Miami,Branch,Adult,Engineer,12.0,1.0,9538.92,2
889.01,Debit,Virginia Beach,Online,Youth,Engineer,169.0,1.0,4826.88,0
537.86,Debit,Kansas City,Online,Youth,Student,134.0,1.0,293.06,2
241.18,Debit,Mesa,ATM,Youth,Student,162.0,1.0,1445.53,2
130.54,Debit,Atlanta,ATM,Senior,Doctor,94.0,1.0,11204.62,1
800.29,Credit,San Diego,Branch,Youth,Student,84.00000000000001,1.0,693.4,0
8.81,Debit,Dallas,Online,Adult,Doctor,165.0,1.0,13523.65,1
28.52,Debit,Detroit,ATM,Youth,Student,163.0,1.0,662.51,1
431.31,Credit,Atlanta,Online,Youth,Student,99.0,1.0,342.73,1
885.33,Credit,Raleigh,ATM,Adult,Engineer,59.00000000000001,1.0,7764.159999999999,0
199.23,Debit,Tucson,ATM,Youth,Engineer,53.99999999999999,1.0,9834.0,0
42.26,Debit,Raleigh,ATM,Adult,Doctor,171.0,1.0,268.77,0
166.06,Debit,Indianapolis,ATM,Youth,Engineer,172.0,1.0,5397.68,2
357.72,Debit,Miami,ATM,Adult,Retired,25.000000000000004,1.0,7659.500000000001,2
588.37,Debit,Dallas,Online,Youth,Student,284.0,1.0,1926.0799999999997,1
72.82,Debit,Houston,Online,Senior,Doctor,127.0,1.0,6911.62,2
162.36,Debit,Tucson,Online,Youth,Engineer,147.0,1.0,7527.040000000001,0
584.82,Credit,Nashville,Online,Adult,Doctor,109.0,1.0,12071.1,2
38.15,Credit,Oklahoma City,Online,Senior,Retired,129.0,1.0,1425.47,2
477.54,Credit,San Francisco,ATM,Youth,Student,52.00000000000001,1.0,1598.63,0
639.57,Debit,Philadelphia,Branch,Senior,Doctor,43.0,1.0,11726.47,0
58.23,Debit,Phoenix,Online,Youth,Student,34.0,1.0,9189.76,0
776.21,Credit,Raleigh,Online,Senior,Retired,99.0,1.0,4895.87,0
211.36,Debit,Portland,Branch,Youth,Student,117.0,1.0,6178.77,0
188.61,Debit,Boston,Online,Senior,Retired,26.0,1.0,7167.57,1
675.37,Credit,Jacksonville,Online,Adult,Retired,30.999999999999996,1.0,4704.91,2
94.82,Credit,Columbus,Branch,Senior,Retired,56.0,1.0,1267.72,1
425.18,Credit,Fresno,Online,Adult,Engineer,135.0,1.0,5790.55,1
50.28,Debit,Oklahoma City,Branch,Senior,Engineer,65.0,1.0,5729.1,2
864.72,Credit,Detroit,Branch,Youth,Engineer,112.0,1.0,7379.38,1
70.68,Debit,El Paso,Online,Youth,Student,105.0,1.0,1478.41,1
261.77,Debit,Chicago,Online,Youth,Student,45.99999999999999,1.0,824.7099999999999,1
183.22,Debit,Milwaukee,ATM,Youth,Student,63.0,1.0,1024.42,2
58.32,Credit,Louisville,Branch,Youth,Engineer,275.0,1.0,6027.49,2
156.86,Debit,Charlotte,ATM,Adult,Doctor,102.0,1.0,14453.35,1
120.67,Debit,Colorado Springs,ATM,Adult,Doctor,233.0,1.0,5374.54,1
308.62,Credit,Sacramento,Branch,Adult,Engineer,101.0,1.0,9148.08,0
506.81,Debit,Milwaukee,ATM,Adult,Engineer,41.0,1.0,2757.23,2
328.39,Debit,New York,ATM,Adult,Engineer,107.99999999999999,1.0,2523.83,2
796.3,Debit,Austin,Branch,Senior,Retired,64.0,1.0,1498.79,1
72.47,Debit,Boston,Online,Youth,Doctor,72.0,1.0,1305.56,1
279.6,Debit,Fort Worth,ATM,Youth,Student,131.0,1.0,1910.9000000000003,1
304.2,Debit,Indianapolis,Online,Youth,Student,102.0,1.0,423.64,2
351.38,Debit,New York,Branch,Senior,Retired,21.000000000000004,1.0,7606.63,2
86.07,Debit,Dallas,Branch,Youth,Doctor,22.999999999999996,1.0,842.5599999999998,1
604.5,Debit,Portland,ATM,Youth,Student,80.0,1.0,709.4199999999998,0
258.7,Debit,Charlotte,ATM,Youth,Student,123.0,1.0,1358.37,1
899.2850000000002,Debit,Austin,Online,Senior,Doctor,158.0,1.0,13538.14,1
11.46,Credit,Austin,Branch,Senior,Retired,64.0,1.0,7258.33,1
63.75999999999999,Debit,San Antonio,ATM,Senior,Retired,100.00000000000001,1.0,4980.26,0
446.83,Credit,Miami,Branch,Adult,Retired,143.0,1.0,1623.5,2
63.540000000000006,Debit,Dallas,ATM,Youth,Engineer,136.0,1.0,4401.78,1
81.11,Debit,Charlotte,Online,Adult,Engineer,110.0,1.0,2051.37,1
441.26,Credit,Tucson,Branch,Adult,Doctor,87.0,1.0,13704.92,0
170.96,Debit,Washington,Branch,Senior,Doctor,69.00000000000001,1.0,13374.89,0
48.51,Debit,Austin,Branch,Youth,Student,69.00000000000001,1.0,3363.23,1
325.03,Debit,Jacksonville,Branch,Senior,Doctor,106.0,1.0,13521.76,2
125.83,Debit,Los Angeles,,Adult,Retired,138.0,1.0,6109.86,2
506.83,Debit,Indianapolis,,Youth,Engineer,45.0,1.0,9975.79,2
738.94,Debit,Philadelphia,Branch,Adult,Doctor,173.0,1.0,13856.18,0
180.36,Credit,Oklahoma City,Online,Youth,Engineer,55.0,1.0,9905.23,2
225.1,Debit,Boston,ATM,Youth,Student,35.0,1.0,1547.71,1
359.51,Debit,Charlotte,,Senior,Retired,157.0,1.0,7153.72,1
720.46,Debit,Tucson,Branch,Adult,Retired,44.0,1.0,3101.54,0
899.2850000000002,Debit,Tucson,ATM,Adult,Retired,104.0,1.0,1393.14,0
291.46,Debit,Miami,ATM,Adult,Retired,135.0,1.0,7142.53,2
899.2850000000002,Debit,Las Vegas,Branch,Youth,Student,73.0,1.0,325.15,2
98.24,Debit,Mesa,Online,Youth,Student,148.0,1.0,580.66,2
100.48,Credit,Milwaukee,Branch,Youth,Student,104.0,1.0,6149.81,2
45.9,Debit,Columbus,Branch,Adult,Engineer,264.0,1.0,5698.25,1
258.21,Debit,San Antonio,Online,Adult,Doctor,225.0,1.0,9562.41,0
899.2850000000002,Debit,Las Vegas,Online,Adult,Engineer,211.0,1.0,2038.31,2
287.51,Debit,El Paso,Online,Youth,Student,255.0,1.0,187.65,1
501.29999999999995,Credit,San Antonio,Online,Youth,Engineer,146.0,1.0,8520.08,0
26.1,Debit,Mesa,ATM,Youth,Student,32.0,1.0,1435.72,2
436.77,Debit,Jacksonville,ATM,Youth,Student,176.0,1.0,825.69,2
292.38,,Baltimore,ATM,Senior,Doctor,224.0,1.0,5803.89,1
899.2850000000002,Debit,Philadelphia,Branch,Adult,Retired,165.0,1.0,3134.47,0
25.29,Debit,Miami,Online,Adult,,125.0,1.0,5374.69,2
123.34999999999998,Credit,Baltimore,Online,Youth,Doctor,10.0,1.0,6852.16,1
139.52,Debit,Portland,Branch,Youth,Student,30.999999999999996,1.0,1570.22,0
51.2,Debit,Tucson,Online,Youth,Student,83.0,1.0,730.6,0
122.85,Credit,Seattle,Online,Adult,Doctor,127.0,1.0,13185.39,0
161.38,Credit,Colorado Springs,Online,Youth,Student,101.0,1.0,3900.3399999999997,1
2.51,Debit,Baltimore,Online,Senior,Retired,32.0,1.0,4891.56,1
22.62,Debit,Virginia Beach,ATM,Senior,Doctor,102.0,1.0,7682.0,0
126.83000000000001,Debit,Austin,Branch,Adult,Retired,39.0,1.0,6100.98,1
46.6,Debit,Detroit,Online,Adult,Doctor,68.00000000000001,1.0,1562.9,1
243.8,Debit,San Francisco,Branch,Adult,Doctor,48.0,1.0,13732.81,0
231.51,Credit,Oklahoma City,Branch,Senior,Retired,96.0,1.0,5790.7,2
175.05,Debit,,Online,Adult,Engineer,34.0,1.0,1447.35,0
762.74,Debit,Los Angeles,ATM,Senior,Doctor,244.0,1.0,207.1,2
34.03,Debit,Los Angeles,Branch,Adult,Engineer,37.99999999999999,1.0,3077.2,2
15.950000000000001,Debit,Raleigh,Branch,Youth,Student,52.00000000000001,1.0,1983.0,0
211.36,Debit,Milwaukee,ATM,Adult,Engineer,107.0,1.0,3120.1,2
101.51,Credit,Tucson,Online,Adult,Engineer,199.0,1.0,3052.47,0
309.42,Debit,Fresno,Branch,Youth,Engineer,42.00000000000001,1.0,8564.46,1
257.6,Credit,Fort Worth,Online,Adult,Retired,293.0,1.0,7950.74,1
746.78,Credit,,Branch,Youth,Student,64.0,1.0,1699.81,0
82.01,Credit,Sacramento,Branch,Youth,Student,156.0,1.0,287.46,0
476.99,Debit,San Diego,Online,Youth,Student,187.0,1.0,1154.48,0
320.11,Debit,El Paso,Branch,Youth,Student,130.0,1.0,4076.4799999999996,1
333.39,Debit,Philadelphia,ATM,Senior,Doctor,35.0,1.0,10628.59,0
10.3,Debit,Fresno,ATM,Adult,Engineer,197.0,1.0,7801.32,1
737.46,Credit,Albuquerque,Branch,Adult,Doctor,75.0,1.0,634.16,1
416.55,Debit,Oklahoma City,Online,Youth,Engineer,73.0,1.0,922.9599999999999,2
84.91,Debit,Raleigh,Online,Youth,Student,68.00000000000001,1.0,4734.110000000001,0
98.95,Debit,Mesa,Branch,Senior,Retired,73.0,1.0,5670.82,2
18.14,Credit,Milwaukee,ATM,Adult,Retired,48.0,1.0,6020.85,2
899.2850000000002,Debit,Columbus,ATM,Adult,Doctor,107.99999999999999,1.0,6180.3,1
215.13,Debit,Charlotte,Online,Adult,Engineer,114.0,1.0,3956.6899999999996,1
218.57,Credit,Memphis,Branch,Senior,Doctor,102.0,1.0,13869.86,2
341.88,Debit,Austin,ATM,Adult,Engineer,89.0,1.0,4159.52,1
691.92,Debit,Boston,Online,Youth,Student,61.00000000000001,1.0,1084.65,1
50.43,Debit,San Jose,Branch,Youth,Doctor,51.00000000000001,1.0,9794.26,0
440.43,Debit,Colorado Springs,Branch,Senior,Retired,22.999999999999996,1.0,5123.24,1
299.03,Debit,Columbus,Branch,Adult,Engineer,52.00000000000001,1.0,1381.28,1
1.98,Debit,Seattle,ATM,Senior,Doctor,170.0,1.0,11619.1,0
173.45,Debit,Philadelphia,ATM,Youth,Engineer,161.0,1.0,9077.62,0
438.76,Debit,San Antonio,Branch,Youth,Student,73.0,1.0,1824.19,0
519.62,Credit,Washington,Online,Senior,Retired,40.0,1.0,4159.33,0
738.68,Debit,Chicago,Online,Adult,Doctor,123.99999999999999,1.0,14352.33,1
151.14,Debit,Memphis,Online,Senior,Retired,37.99999999999999,1.0,2156.54,2
75.77,Debit,Charlotte,Branch,Adult,Engineer,148.0,1.0,8361.7,1
444.52,Debit,Louisville,Online,Youth,Engineer,17.0,1.0,5424.6,2
5.29,Debit,Indianapolis,Online,Adult,Doctor,276.0,1.0,11263.89,2
97.63,Credit,Milwaukee,Online,Adult,Doctor,127.0,1.0,12467.31,2
256.95,Debit,San Diego,Branch,Youth,Engineer,71.0,1.0,2531.24,0
734.86,Credit,Boston,Branch,Adult,Engineer,290.0,1.0,6242.03,1
899.2850000000002,Debit,Columbus,ATM,Youth,Doctor,107.0,1.0,11565.97,1
84.28,Debit,Memphis,Branch,Adult,Doctor,142.0,1.0,13586.06,2
899.2850000000002,Debit,Austin,ATM,Youth,Student,95.0,1.0,1161.84,1
202.49,Credit,Virginia Beach,ATM,Adult,Engineer,69.00000000000001,1.0,7447.099999999999,0
154.99,Debit,Mesa,Branch,Youth,Student,53.00000000000001,1.0,1419.31,2
481.53,Debit,Atlanta,Branch,Adult,Retired,277.0,1.0,6142.54,1
172.92,Debit,Miami,Online,Youth,Student,212.0,1.0,416.37,2
275.59,Credit,Philadelphia,Branch,Adult,Retired,238.0,1.0,6313.22,0
207.2,Debit,Columbus,Online,Senior,Engineer,133.0,1.0,8092.9400000000005,1
136.82,Debit,Chicago,Branch,Youth,Engineer,14.0,1.0,6229.13,1
624.0,Debit,Houston,Branch,Youth,Engineer,132.0,1.0,4976.18,2
211.36,Debit,Chicago,Online,Youth,Engineer,28.0,1.0,8741.51,1
10.15,Debit,Austin,ATM,Adult,Doctor,58.00000000000001,1.0,7155.04,1
26.3,Debit,Virginia Beach,ATM,Youth,Doctor,33.0,1.0,7473.73,0
319.5,Credit,Virginia Beach,Branch,Youth,Engineer,69.00000000000001,1.0,2366.3,0
182.42,Debit,Kansas City,Branch,Adult,Retired,137.0,1.0,3051.29,2
716.62,Debit,Atlanta,ATM,Adult,Doctor,241.0,1.0,6987.4,1
222.96,Credit,Fresno,ATM,Senior,Doctor,150.0,1.0,7370.41,1
79.77,Debit,San Francisco,ATM,Senior,Retired,167.0,1.0,5010.31,0
431.08,Debit,Albuquerque,Branch,Adult,Retired,25.000000000000004,1.0,6760.22,1
592.24,Debit,Tucson,ATM,Adult,Doctor,140.0,1.0,9817.05,0
200.19,Credit,San Antonio,Branch,Adult,Retired,107.99999999999999,1.0,4389.96,0
297.5,Credit,Kansas City,Branch,Senior,Retired,80.0,1.0,6768.14,2
345.86,,Omaha,ATM,Adult,Retired,145.0,1.0,1504.64,0
343.88,Debit,Nashville,Online,Senior,Retired,97.0,1.0,6486.18,2
16.52,Credit,Boston,Online,Youth,Student,135.0,1.0,835.5299999999999,1
162.1,Debit,Milwaukee,Branch,Adult,Engineer,151.0,1.0,8576.65,2
36.12,Debit,Houston,Online,Youth,Student,234.0,1.0,1593.03,2
354.91,Debit,Boston,ATM,Senior,Retired,191.0,1.0,3872.5500000000006,1
38.41,Debit,Denver,ATM,Adult,Doctor,117.0,1.0,9129.68,1
53.52,Debit,San Diego,Branch,Adult,Engineer,55.0,1.0,2227.49,0
498.59,Debit,Philadelphia,Online,Adult,Retired,138.0,1.0,2619.46,0
13.3,Debit,San Antonio,ATM,Youth,Student,63.0,1.0,213.0,0
189.65,Debit,Charlotte,ATM,Youth,Student,60.00000000000001,1.0,8457.09,1
255.32,Debit,Baltimore,ATM,Senior,Retired,26.999999999999996,1.0,6290.62,1
230.51,Credit,Memphis,Branch,Adult,Engineer,56.0,1.0,9522.37,2
237.74,Debit,Tucson,ATM,Senior,Doctor,151.99999999999997,1.0,11795.12,0
512.76,Debit,Fresno,ATM,Adult,Doctor,26.0,1.0,5121.36,1
151.37,Debit,Baltimore,ATM,Adult,Engineer,53.00000000000001,1.0,8356.08,1
85.01,Credit,Portland,ATM,Youth,Student,157.0,1.0,1299.4,0
444.47,Debit,San Jose,Online,Adult,Retired,61.00000000000001,1.0,6062.94,0
211.36,Debit,Indianapolis,ATM,Senior,Retired,58.00000000000001,1.0,7588.67,2
879.25,Credit,Memphis,Online,Youth,Student,137.0,1.0,125.84999999999998,2
55.98,Credit,Kansas City,Branch,Youth,Student,87.0,1.0,7047.04,2
54.91,Credit,Columbus,ATM,Adult,Engineer,275.0,1.0,7927.2699999999995,1
899.2850000000002,Debit,Austin,Online,Youth,Student,139.0,1.0,1889.7799999999997,1
393.74,Debit,Charlotte,Online,Youth,Student,90.0,1.0,1769.06,1
58.94,Debit,Miami,Online,Youth,Engineer,26.0,1.0,4575.98,2
515.57,Debit,Columbus,ATM,Youth,Engineer,56.0,1.0,9269.67,1
332.15,Debit,Dallas,ATM,Adult,Doctor,105.0,1.0,9749.46,1
177.94,Debit,Milwaukee,Online,Youth,Student,173.0,1.0,123.23999999999998,2
68.68,Debit,Sacramento,,Adult,Engineer,141.0,1.0,4718.51,0
899.2850000000002,Debit,Portland,Online,Youth,Student,84.00000000000001,1.0,1171.98,0
240.03,Debit,Atlanta,Online,Youth,Engineer,30.999999999999996,1.0,7807.73,1
168.34,Debit,Phoenix,ATM,Senior,Retired,240.0,1.0,7483.01,0
474.77,Debit,Boston,Online,Adult,Engineer,284.0,1.0,8494.53,1
451.7,Debit,Chicago,Online,Youth,Engineer,103.0,1.0,8994.67,1
243.84999999999997,Debit,Omaha,Branch,Adult,Engineer,43.0,1.0,4576.78,0
5.76,Debit,Houston,Branch,Youth,,164.0,1.0,5859.79,2
435.08,Debit,San Francisco,Online,Adult,Engineer,78.0,1.0,2103.41,0
127.78,Debit,Miami,ATM,Youth,Student,170.0,1.0,1046.66,2
23.14,Credit,Mesa,Online,Adult,Doctor,93.0,1.0,10536.54,2
545.87,Debit,Miami,Branch,Youth,Engineer,41.0,1.0,4860.01,2
21.21,Debit,Nashville,Online,Adult,Engineer,37.0,1.0,9575.42,2
423.53,Credit,Kansas City,Branch,Adult,Doctor,81.0,1.0,5453.4,2
142.1,Credit,San Francisco,Online,Youth,,109.0,1.0,1545.64,0
899.2850000000002,Debit,New York,ATM,Adult,Engineer,112.0,1.0,7272.01,2
114.15,Debit,Atlanta,ATM,Youth,Student,52.00000000000001,1.0,1612.4,1
275.98,Credit,Washington,Online,Senior,Retired,67.0,1.0,6151.05,0
590.68,Debit,Washington,Branch,Youth,Student,22.999999999999996,1.0,852.1999999999999,0
152.42,Debit,San Jose,ATM,Adult,Doctor,176.0,1.0,9141.79,0
395.77,Credit,El Paso,Branch,Adult,Doctor,118.0,1.0,6425.99,1
615.16,Debit,Boston,Online,Youth,Student,140.0,1.0,214.61,1
207.82,Credit,Las Vegas,Online,Youth,Student,30.0,1.0,229.02,2
220.52,Debit,Seattle,ATM,Adult,Retired,151.99999999999997,1.0,1793.09,0
281.47,Debit,Philadelphia,ATM,Youth,Engineer,142.0,1.0,4437.48,0
57.91,Credit,Sacramento,Branch,Adult,Engineer,97.0,1.0,3641.06,0
30.48,Credit,Seattle,Branch,Youth,Doctor,78.0,1.0,11481.85,0
899.2850000000002,Debit,Austin,Branch,Senior,Retired,180.0,1.0,7567.17,1
453.09,Debit,San Jose,Branch,Adult,Doctor,97.0,1.0,4734.110000000001,0
424.47,Debit,Oklahoma City,Online,Youth,Student,116.00000000000001,1.0,5491.55,2
228.4,Debit,Omaha,ATM,Senior,Doctor,116.00000000000001,1.0,9598.43,0
67.17,Debit,Seattle,Online,Senior,Doctor,48.0,1.0,14410.44,0
284.89,Debit,Atlanta,Online,Adult,Doctor,115.0,1.0,9738.6,1
118.69,Debit,Omaha,Online,Youth,Doctor,296.0,1.0,749.3399999999999,0
221.33,Debit,Louisville,ATM,Youth,Student,276.0,1.0,1185.43,2
252.31,Credit,Seattle,ATM,Youth,Student,172.0,1.0,1584.6,0
58.85,Credit,Milwaukee,Online,Senior,Retired,115.0,1.0,1789.8,2
194.68,Debit,Memphis,Online,Youth,Doctor,165.0,1.0,14494.18,2
433.53,Debit,Philadelphia,Branch,Youth,Doctor,231.0,1.0,6368.32,0
178.26,Debit,Oklahoma City,ATM,Adult,Retired,59.00000000000001,1.0,1137.13,2
207.65,Debit,San Francisco,Online,Youth,Engineer,98.0,1.0,5143.8,0
237.0,Debit,Tucson,Online,Adult,Doctor,115.0,1.0,14021.4,0
899.2850000000002,Debit,New York,Online,Youth,Student,114.0,1.0,5946.45,2
347.63,Credit,Chicago,Online,Youth,Student,272.0,1.0,1400.04,1
517.68,Debit,Omaha,ATM,Youth,Doctor,24.0,1.0,11305.81,0
36.25,Debit,Tucson,Branch,Adult,Doctor,75.99999999999999,1.0,193.06,0
46.53,Debit,San Francisco,ATM,Adult,Engineer,34.0,1.0,4468.12,0
207.47,Debit,Miami,ATM,Adult,Doctor,12.0,1.0,1688.9,2
199.7,Debit,Indianapolis,ATM,Adult,Engineer,285.0,1.0,7574.449999999999,2
307.89,Credit,Nashville,Online,Senior,Retired,90.0,1.0,2637.55,2
403.63,Debit,Las Vegas,Branch,Youth,Engineer,167.0,1.0,3304.02,2
20.06,Debit,Memphis,ATM,Youth,Student,144.0,1.0,445.21,2
236.57,Debit,Sacramento,ATM,Senior,Retired,112.0,1.0,3488.77,0
0.32,Debit,Boston,ATM,Adult,Engineer,136.0,1.0,7158.58,1
14.28,Debit,Phoenix,ATM,Youth,Student,81.0,1.0,1597.51,0
232.35,Credit,Atlanta,Branch,Youth,Engineer,153.0,1.0,4186.25,1
317.53,Debit,Miami,Online,Adult,Engineer,104.0,1.0,6237.68,2
74.67,Debit,Indianapolis,ATM,Adult,Engineer,283.0,1.0,3449.35,2
65.01,Credit,Austin,Online,Youth,Doctor,67.0,1.0,10235.19,1
0.45,Debit,Kansas City,Branch,Youth,Engineer,172.0,1.0,8670.23,2
364.13,Debit,Fort Worth,ATM,Senior,Doctor,61.00000000000001,1.0,8198.0,1
340.13,Debit,Mesa,Branch,Youth,,32.0,1.0,1149.74,2
15.810000000000002,Debit,Oklahoma City,Branch,Senior,Doctor,11.0,1.0,8384.85,2
222.66,Debit,Detroit,Online,Adult,Doctor,88.0,1.0,14466.38,1
638.24,Debit,Phoenix,Branch,Adult,Engineer,64.0,1.0,5695.78,0
241.21,Debit,Omaha,ATM,Youth,Engineer,107.99999999999999,1.0,1220.86,0
171.16,Debit,New York,Online,Adult,Retired,42.00000000000001,1.0,6126.5,2
899.2850000000002,Debit,Raleigh,Branch,Youth,Engineer,118.0,1.0,2861.65,0
37.65,Credit,San Jose,Online,Youth,Student,109.0,1.0,411.78,0
25.77,Debit,Memphis,Online,Senior,Retired,18.0,1.0,4331.54,2
789.8,Debit,Jacksonville,ATM,Adult,Doctor,94.0,1.0,13948.09,2
308.85,Credit,Los Angeles,,Youth,Student,33.0,1.0,333.19,2
899.2850000000002,Debit,Miami,ATM,Youth,Student,20.0,1.0,1189.03,2
806.97,Debit,Seattle,Online,Youth,Student,11.0,1.0,102.2,0
364.81,Debit,Charlotte,Online,Youth,Student,53.00000000000001,1.0,1145.23,1
490.82,Debit,Kansas City,ATM,Youth,Engineer,114.0,1.0,8704.27,2
899.2850000000002,Debit,Detroit,Branch,Senior,Doctor,125.0,1.0,6223.26,1
311.28,Debit,Atlanta,Branch,Adult,Doctor,198.0,1.0,135.96,1
85.03,Debit,San Diego,ATM,Adult,Retired,48.0,1.0,4597.57,0
307.75,Debit,Detroit,Branch,Senior,Doctor,63.0,1.0,1061.58,1
333.67,Debit,Fort Worth,Online,Youth,Engineer,68.00000000000001,1.0,9238.08,1
589.89,Debit,Jacksonville,Branch,Adult,Engineer,213.0,1.0,9404.63,2
372.08,Debit,Houston,Branch,Senior,Doctor,63.0,1.0,13330.74,2
502.9,Credit,Fresno,Online,Youth,Student,141.0,1.0,341.24,1
103.81,Debit,Oklahoma City,ATM,Youth,Doctor,34.0,1.0,7044.63,2
69.43,Debit,Las Vegas,ATM,Youth,Engineer,162.0,1.0,9281.85,2
110.4,Credit,San Diego,ATM,Adult,Doctor,61.99999999999999,1.0,8639.36,0
275.65,Credit,Atlanta,Branch,Youth,Engineer,14.0,1.0,4957.57,1
336.01,Debit,Colorado Springs,Online,Senior,Doctor,121.0,1.0,4734.110000000001,1
251.8,Debit,Mesa,ATM,Senior,Doctor,102.0,1.0,11796.66,2
334.07,Debit,New York,Branch,Adult,Engineer,200.00000000000003,1.0,7306.79,2
52.44,Debit,Raleigh,Online,Youth,Student,87.0,1.0,3157.75,0
899.2850000000002,Debit,San Diego,ATM,Youth,Student,39.0,1.0,1941.8,0
141.37,Debit,Denver,Online,Adult,Engineer,77.0,1.0,1019.7699999999999,1
211.7,Credit,Chicago,Online,Adult,Doctor,205.0,1.0,12272.78,1
61.39999999999999,Debit,San Jose,Branch,Adult,Engineer,20.0,1.0,7892.87,0
308.23,Debit,Las Vegas,ATM,Senior,Retired,22.999999999999996,1.0,4150.63,2
111.41,Debit,Chicago,Branch,Youth,Student,181.0,1.0,1204.11,1
675.49,Debit,Charlotte,ATM,Senior,Retired,159.0,1.0,1892.9999999999998,1
29.72,Debit,San Antonio,ATM,Youth,Student,37.99999999999999,1.0,1059.62,0
301.73,Debit,Tucson,Online,Senior,Doctor,163.0,1.0,990.7399999999999,0
294.61,Debit,Omaha,Branch,Senior,Retired,74.0,1.0,7375.59,0
106.43,Credit,Phoenix,ATM,Adult,Engineer,164.0,1.0,9403.12,0
381.52,Debit,Seattle,Online,Youth,Doctor,79.0,1.0,5798.92,0
899.2850000000002,Credit,Houston,Online,Youth,Student,71.0,1.0,1498.93,2
5.66,Debit,Fresno,Branch,Adult,Engineer,33.0,1.0,5434.64,1
209.09,Debit,Virginia Beach,ATM,Adult,Doctor,203.0,1.0,9100.81,0
521.81,Debit,Virginia Beach,ATM,Adult,Engineer,34.0,1.0,4750.96,0
588.36,Debit,Charlotte,Online,Youth,Engineer,134.0,1.0,8434.99,1
146.67,Debit,Albuquerque,Online,Youth,Student,273.0,1.0,1569.75,1
176.52,Credit,San Diego,Online,Senior,Retired,94.0,1.0,7132.08,0
57.34,Debit,Atlanta,Online,Youth,Student,81.0,1.0,1100.64,1
294.77,Debit,Philadelphia,Online,Senior,Retired,101.0,1.0,2272.17,0
881.32,,El Paso,Online,Youth,Engineer,59.00000000000001,1.0,2287.93,1
162.59,Debit,Indianapolis,Branch,Senior,Retired,18.999999999999996,1.0,7104.83,2
56.15,Debit,Nashville,Branch,Youth,Doctor,77.0,1.0,13265.92,2
524.55,Debit,El Paso,ATM,Adult,Doctor,175.0,1.0,8292.75,1
535.4,Debit,San Diego,Branch,Youth,Student,110.0,1.0,651.8399999999999,0
56.84,Debit,Raleigh,ATM,Adult,Engineer,185.0,1.0,7977.78,0
135.94,Debit,Houston,Branch,Senior,Retired,258.0,1.0,4710.21,2
47.1,Credit,Washington,Branch,Adult,Doctor,178.0,1.0,6308.07,0
124.05,Credit,Albuquerque,Branch,Senior,Doctor,220.0,1.0,7009.54,1
802.89,Debit,Chicago,ATM,Youth,Student,175.0,1.0,1973.63,1
193.16,Debit,Charlotte,ATM,Senior,Retired,109.0,1.0,2304.56,1
541.52,Credit,Indianapolis,Branch,Adult,Engineer,161.0,1.0,6087.24,2
20.17,Debit,San Antonio,ATM,Senior,Retired,86.0,1.0,3869.3699999999994,0
35.98,Credit,Nashville,Branch,Adult,Doctor,133.0,1.0,11147.34,2
273.24,Debit,Fresno,Branch,Adult,Retired,173.0,1.0,2202.21,1
663.45,Debit,Albuquerque,ATM,Senior,Retired,147.0,1.0,5897.29,1
343.86,Debit,Charlotte,Branch,Adult,Engineer,70.0,1.0,3278.65,1
69.38,Debit,Detroit,Branch,Senior,Doctor,280.0,1.0,12072.11,1
75.43,Debit,Fresno,ATM,Senior,Retired,266.0,1.0,1441.86,1
414.64,,Mesa,Branch,Youth,Doctor,74.0,1.0,7253.22,2
86.79,Debit,Fort Worth,Branch,Youth,Doctor,166.0,1.0,8795.37,1
899.2850000000002,Debit,Omaha,ATM,Youth,Engineer,36.0,1.0,2636.32,0
14.1,Debit,Louisville,Branch,Adult,Engineer,73.0,1.0,6949.21,2
63.330000000000005,Credit,Louisville,Branch,Youth,Student,123.99999999999999,1.0,792.33,2
606.27,Debit,Louisville,Branch,Youth,Doctor,42.00000000000001,1.0,9668.78,2
4.47,Debit,Baltimore,Branch,Youth,Student,132.0,1.0,1381.75,1
289.01,Debit,Miami,Online,Senior,Retired,96.0,1.0,4226.26,2
